
---------- Begin Simulation Statistics ----------
simSeconds                                   0.025096                       # Number of seconds simulated (Second)
simTicks                                  25096132000                       # Number of ticks simulated (Tick)
finalTick                                 25096132000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     51.46                       # Real time elapsed on the host (Second)
hostTickRate                                487655991                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16944248                       # Number of bytes of host memory used (Byte)
simInsts                                     27971529                       # Number of instructions simulated (Count)
simOps                                       27971566                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   543528                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     543529                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         25096134                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.897203                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.114575                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        28016738                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                      990                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       28005302                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                    533                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined                46161                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined             25399                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved                 216                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            25079638                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.116655                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.860131                       # Number of insts issued each cycle (Count)
system.mem_ctrls.wrQLenPdf::481                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::482                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::483                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::484                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::485                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::486                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::487                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::488                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::489                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::490                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::491                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::492                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::493                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::494                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::495                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::496                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::497                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::498                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::499                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::500                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::501                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::502                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::503                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::504                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::505                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::506                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::507                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::508                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::509                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::510                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::511                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.rdPerTurnAround::samples        34367                       # Reads before turning the bus around for writes (Count)
system.mem_ctrls.rdPerTurnAround::mean      38.101202                       # Reads before turning the bus around for writes (Count)
system.mem_ctrls.rdPerTurnAround::gmean     34.285300                       # Reads before turning the bus around for writes (Count)
system.mem_ctrls.rdPerTurnAround::stdev     55.770870                       # Reads before turning the bus around for writes (Count)
