
---------- Begin Simulation Statistics ----------
simSeconds                                   0.011194                       # Number of seconds simulated (Second)
simTicks                                  11193515000                       # Number of ticks simulated (Tick)
finalTick                                 11193515000                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     48.71                       # Real time elapsed on the host (Second)
hostTickRate                                229782946                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                   16955236                       # Number of bytes of host memory used (Byte)
simInsts                                     21109935                       # Number of instructions simulated (Count)
simOps                                       21142730                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   433348                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     434021                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
system.clk_domain.clock                          1000                       # Clock period in ticks (Tick)
system.clk_domain.voltage_domain.voltage            1                       # Voltage in Volts (Volt)
system.cpu.numCycles                         11193516                       # Number of cpu cycles simulated (Cycle)
system.cpu.cpi                               0.530249                       # CPI: cycles per instruction (core level) ((Cycle/Count))
system.cpu.ipc                               1.885907                       # IPC: instructions per cycle (core level) ((Count/Cycle))
system.cpu.numWorkItemsStarted                      0                       # Number of work items this cpu started (Count)
system.cpu.numWorkItemsCompleted                    0                       # Number of work items this cpu completed (Count)
system.cpu.instsAdded                        21852948                       # Number of instructions added to the IQ (excludes non-spec) (Count)
system.cpu.nonSpecInstsAdded                   167840                       # Number of non-speculative instructions added to the IQ (Count)
system.cpu.instsIssued                       21811759                       # Number of instructions issued (Count)
system.cpu.squashedInstsIssued                  11375                       # Number of squashed instructions issued (Count)
system.cpu.squashedInstsExamined               878057                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
system.cpu.squashedOperandsExamined            330385                       # Number of squashed operands that are examined and possibly removed from graph (Count)
system.cpu.squashedNonSpecRemoved               36584                       # Number of squashed non-spec instructions that were removed (Count)
system.cpu.numIssuedDist::samples            11160016                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::mean               1.954456                       # Number of insts issued each cycle (Count)
system.cpu.numIssuedDist::stdev              1.469176                       # Number of insts issued each cycle (Count)
system.mem_ctrls.wrQLenPdf::495                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::496                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::497                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::498                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::499                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::500                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::501                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::502                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::503                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::504                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::505                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::506                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::507                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::508                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::509                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::510                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.wrQLenPdf::511                     0                       # What write queue length does an incoming req see (Count)
system.mem_ctrls.bytesReadWrQ                      64                       # Total number of bytes read from write queue (Byte)
system.mem_ctrls.bytesReadSys                  508224                       # Total read bytes from the system interface side (Byte)
system.mem_ctrls.bytesWrittenSys                 2560                       # Total written bytes from the system interface side (Byte)
system.mem_ctrls.avgRdBWSys              45403432.25519419                       # Average system read bandwidth in Byte/s ((Byte/Second))
system.mem_ctrls.avgWrBWSys              228703.85218584                       # Average system write bandwidth in Byte/s ((Byte/Second))
system.mem_ctrls.totGap                   11193429000                       # Total gap between requests (Tick)
system.mem_ctrls.avgGap                    1402509.59                       # Average gap between requests ((Tick/Count))
system.mem_ctrls.requestorReadBytes::cpu.inst        61824                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls.requestorReadBytes::cpu.data       446336                       # Per-requestor bytes read from memory (Byte)
system.mem_ctrls.requestorReadRate::cpu.inst 5523198.030288073234                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls.requestorReadRate::cpu.data 39874516.628601476550                       # Per-requestor bytes read from memory rate ((Byte/Second))
system.mem_ctrls.requestorReadAccesses::cpu.inst          966                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls.requestorReadAccesses::cpu.data         6975                       # Per-requestor read serviced memory accesses (Count)
system.mem_ctrls.requestorWriteAccesses::writebacks           40                       # Per-requestor write serviced memory accesses (Count)
system.mem_ctrls.requestorReadTotalLat::cpu.inst     26902750                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls.requestorReadTotalLat::cpu.data    166554250                       # Per-requestor read total memory access latency (Tick)
system.mem_ctrls.requestorReadAvgLat::cpu.inst     27849.64                       # Per-requestor read average memory access latency ((Tick/Count))
